timestamp,ssid,bssid,signal_dbm,channel,iperf3_server,iperf_direction,iperf_throughput_mbps,iperf_jitter_ms,iperf_loss_percent,lat,long,devicename
2025-10-14T15:31:18.483176+00:00,Bermuda,9c:05:d6:e9:7e:62,-62,41,192.168.10.242,download,109.46545674395782,,0,26.674642166666665,-81.80454216666666,Outside3
2025-10-14T15:31:51.148379+00:00,Bermuda,9c:05:d6:e9:7e:62,-68,41,192.168.10.242,upload,11.01287537904612,,0,26.674684833333334,-81.80441533333334,Outside3
2025-10-14T15:32:04.050585+00:00,Bermuda,9c:05:d6:e9:7e:62,-68,41,192.168.10.242,download,22.939170848757183,,0,26.674684833333334,-81.80441533333334,Outside3
2025-10-14T15:32:33.407270+00:00,Bermuda,9c:05:d6:e9:8e:7e,-74,150,192.168.10.242,upload,76.78615405428991,,0,26.674694333333335,-81.80423433333333,Outside6
2025-10-14T15:33:09.135138+00:00,Bermuda,28:70:4e:d0:89:14,-63,6,192.168.10.242,upload,28.555844039028653,,0,26.674683166666668,-81.8041765,pole 21
2025-10-14T15:33:21.701060+00:00,Bermuda,28:70:4e:d0:89:14,-63,6,192.168.10.242,download,18.75094321602749,,0,26.674683166666668,-81.8041765,pole 21
2025-10-14T15:33:53.605940+00:00,Bermuda,28:70:4e:d0:89:14,-64,6,192.168.10.242,upload,34.50652872092696,,0,26.674802,-81.8042165,pole 21
2025-10-14T15:34:05.966120+00:00,Bermuda,28:70:4e:d0:89:14,-64,6,192.168.10.242,download,25.76752975756117,,0,26.674802,-81.8042165,pole 21
2025-10-14T15:34:38.766567+00:00,Bermuda,28:70:4e:d0:89:14,-56,6,192.168.10.242,upload,20.1592822101423,,0,26.67493066666667,-81.8042475,pole 21
2025-10-14T15:34:51.163427+00:00,Bermuda,28:70:4e:d0:89:14,-56,6,192.168.10.242,download,8.16975329698666,,0,26.67493066666667,-81.8042475,pole 21
2025-10-14T15:35:23.307197+00:00,Bermuda,28:70:4e:d0:87:61,-72,1,192.168.10.242,upload,106.88347924152765,,0,26.674937166666666,-81.8043905,pole 22 NW
2025-10-14T15:35:35.477325+00:00,Bermuda,28:70:4e:d0:87:61,-72,1,192.168.10.242,download,134.8064098901384,,0,26.674937166666666,-81.8043905,pole 22 NW
2025-10-14T15:36:06.456768+00:00,Bermuda,9c:05:d6:e9:8e:7e,-77,150,192.168.10.242,upload,24.01418053552683,,0,26.675045,-81.80442616666667,Outside6
2025-10-14T15:36:18.842046+00:00,Bermuda,9c:05:d6:e9:8e:7e,-77,150,192.168.10.242,download,32.680547457290025,,0,26.675045,-81.80442616666667,Outside6
2025-10-14T15:36:50.959085+00:00,Bermuda,28:70:4e:d0:89:14,-66,6,192.168.10.242,upload,30.806758376811086,,0,26.675061333333332,-81.8042985,pole 21
2025-10-14T15:37:03.383890+00:00,Bermuda,28:70:4e:d0:89:14,-66,6,192.168.10.242,download,6.284653491061276,,0,26.675061333333332,-81.8042985,pole 21
2025-10-14T15:37:35.690470+00:00,Bermuda,28:70:4e:d0:89:15,-71,37,192.168.10.242,upload,5.382244823360225,,0,26.675173666666666,-81.80423016666667,pole 21
2025-10-14T15:37:48.103931+00:00,Bermuda,28:70:4e:d0:89:15,-71,37,192.168.10.242,download,10.788802806440756,,0,26.675173666666666,-81.80423016666667,pole 21
2025-10-14T15:38:20.834185+00:00,Bermuda,28:70:4e:d0:89:14,-65,6,192.168.10.242,upload,36.400590657789856,,0,26.6751765,-81.80440216666666,pole 21
2025-10-14T15:38:33.444055+00:00,Bermuda,28:70:4e:d0:89:14,-65,6,192.168.10.242,download,31.633435288502426,,0,26.6751765,-81.80440216666666,pole 21
2025-10-14T15:39:06.557596+00:00,Bermuda,28:70:4e:d0:89:14,-65,6,192.168.10.242,upload,29.828500275586727,,0,26.675291666666666,-81.804445,pole 21
2025-10-14T15:39:19.064236+00:00,Bermuda,28:70:4e:d0:89:14,-65,6,192.168.10.242,download,29.33076204104451,,0,26.675291666666666,-81.804445,pole 21
2025-10-14T15:39:52.853276+00:00,Bermuda,28:70:4e:d0:89:14,-62,6,192.168.10.242,upload,24.312258308157855,,0,26.6753145,-81.80425983333333,pole 21
2025-10-14T15:40:05.253027+00:00,Bermuda,28:70:4e:d0:89:14,-62,6,192.168.10.242,download,26.71035632504602,,0,26.6753145,-81.80425983333333,pole 21
2025-10-14T15:40:36.235118+00:00,Bermuda,28:70:4e:d0:87:62,-58,49,192.168.10.242,upload,61.58102790008231,,0,26.6754115,-81.804223,pole 22 NW
2025-10-14T15:40:48.613288+00:00,Bermuda,28:70:4e:d0:87:62,-58,49,192.168.10.242,download,57.1908323651231,,0,26.6754115,-81.804223,pole 22 NW
2025-10-14T15:41:19.571926+00:00,Bermuda,28:70:4e:d0:87:62,-65,49,192.168.10.242,upload,76.81357304196975,,0,26.67542316666667,-81.80440133333333,pole 22 NW
2025-10-14T15:41:31.898139+00:00,Bermuda,28:70:4e:d0:87:62,-65,49,192.168.10.242,download,19.06361078837437,,0,26.67542316666667,-81.80440133333333,pole 22 NW
2025-10-14T15:42:02.859410+00:00,Bermuda,28:70:4e:d0:87:62,-71,49,192.168.10.242,upload,8.91852193457365,,0,26.675535833333335,-81.8044375,pole 22 NW
2025-10-14T15:42:15.142177+00:00,Bermuda,28:70:4e:d0:87:62,-71,49,192.168.10.242,download,17.80639727209124,,0,26.675535833333335,-81.8044375,pole 22 NW
2025-10-14T15:42:45.950258+00:00,Bermuda,28:70:4e:d0:89:14,-64,6,192.168.10.242,upload,23.783328503599567,,0,26.675563833333335,-81.80422533333333,pole 21
2025-10-14T15:42:58.234543+00:00,Bermuda,28:70:4e:d0:89:14,-64,6,192.168.10.242,download,15.71166040859643,,0,26.675563833333335,-81.80422533333333,pole 21
2025-10-14T15:43:29.894739+00:00,Bermuda,28:70:4e:d0:87:62,-60,49,192.168.10.242,upload,58.389904447274404,,0,26.675408166666667,-81.80418716666667,pole 22 NW
2025-10-14T15:43:42.200632+00:00,Bermuda,28:70:4e:d0:87:62,-60,49,192.168.10.242,download,55.32851729265602,,0,26.675408166666667,-81.80418716666667,pole 22 NW
2025-10-14T15:44:13.608584+00:00,Bermuda,28:70:4e:d0:87:62,-60,49,192.168.10.242,upload,55.89962901491073,,0,26.6753355,-81.8041245,pole 22 NW
2025-10-14T15:44:25.874469+00:00,Bermuda,28:70:4e:d0:87:62,-60,49,192.168.10.242,download,43.57502525349393,,0,26.6753355,-81.8041245,pole 22 NW
2025-10-14T15:44:56.735619+00:00,Bermuda,28:70:4e:d0:87:62,-47,49,192.168.10.242,upload,83.46892927542717,,0,26.675416666666667,-81.80412183333334,pole 22 NW
2025-10-14T15:45:08.991198+00:00,Bermuda,28:70:4e:d0:87:62,-47,49,192.168.10.242,download,152.61511019972545,,0,26.675416666666667,-81.80412183333334,pole 22 NW
2025-10-14T15:45:38.725840+00:00,Bermuda,28:70:4e:d0:87:62,-63,49,192.168.10.242,upload,47.1550740101859,,0,26.6754755,-81.80403683333333,pole 22 NW
